"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4520","<U+0B8E><U+0BA9><U+0BCD><U+0BA9><U+0B9F><U+0BBE>, <U+0B9E><U+0BBE><U+0BAF><U+0BBF><U+0BB1><U+0BCD><U+0BB1><U+0BC1><U+0B95><U+0BCD> <U+0B95><U+0BBF><U+0BB4><U+0BAE><U+0BC8><U+0BA9><U+0BCD><U+0BA9><U+0BC1> <U+0BB2><U+0BC7><U+0B9A><U+0BBE> <U+0B95><U+0BA3><U+0BCD><U+0BA3><U+0B9A><U+0BA8><U+0BCD><U+0BA4><U+0BC1> <U+0BA4><U+0BC2><U+0B99><U+0BCD><U+0B95><U+0BBF><U+0B9F><U+0BCD><U+0B9F><U+0BC1> <U+0BB5><U+0BA8><U+0BCD><U+0BA4><U+0BC1> <U+0BAA><U+0BBE><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BBE> <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0BCD><U+0BA8><U+0BBE><U+0B9F><U+0BCD><U+0B9F><U+0BCB><U+0B9F> <U+0BAE><U+0BC1><U+0BA4><U+0BB2><U+0BAE><U+0BC8><U+0B9A><U+0BCD><U+0B9A><U+0BB0><U+0BC8><U+0BAF><U+0BC7>' <U+0BAE><U+0BBE><U+0BA4><U+0BCD><U+0BA4><U+0BBF> <U+0BB5><U+0B9A><U+0BCD><U+0B9A><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC0><U+0B99><U+0BCD><U+0B95>..,
#TNSaysNo2Sasi",FALSE,22,NA,2017-02-05 14:09:28,FALSE,NA,"828244153205039104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indhumathi1990",18,FALSE,FALSE,NA,NA
"4521","#TNSaysNo2Sasi she hijacked the party and late CM too to gain her ultimate goal",FALSE,2,NA,2017-02-05 14:09:28,FALSE,NA,"828244153045770240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijaychoyals",0,FALSE,FALSE,NA,NA
"4522","RT @saravana_sachin: #TNSaysNo2Sasi can't digest..TN losing..",FALSE,0,NA,2017-02-05 14:09:28,FALSE,NA,"828244152496300032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aradtimon",1,TRUE,FALSE,NA,NA
"4523","RT @AlwaysKNA: Adei<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#TNSaysNo2Sasi  https://t.co/F4EMWlrcWa",FALSE,0,NA,2017-02-05 14:09:25,FALSE,NA,"828244139909197824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kumarsenthilte1",62,TRUE,FALSE,NA,NA
"4524","RT @THM_Off: <U+0BAA><U+0BBF><U+0BB0><U+0BC0> <U+0B9F><U+0BC8><U+0BAE><U+0BCD><U+0BB2> <U+0B95><U+0B95><U+0BCD><U+0B95><U+0BC2><U+0BB8><U+0BCD> <U+0B95><U+0BC2><U+0B9F> <U+0B95><U+0BB4><U+0BC1><U+0BB5><U+0BC1><U+0BB5><U+0BC7><U+0BA9><U+0BCD><ed><U+00A0><U+00BD><ed><U+00B9><U+008A> #TNSaysNo2Sasi https://t.co/zVM1N4O6x4",FALSE,0,NA,2017-02-05 14:09:25,FALSE,NA,"828244139015806976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rag_ivan",28,TRUE,FALSE,NA,NA
"4525","RT @RccShashank: Is This Really Democracy? People Of Tamil Nadu Voted For #Amma,Not For #Chinnamma. Who Is She To Lead Them? #TNSaysNo2Sasi…",FALSE,0,NA,2017-02-05 14:09:25,FALSE,NA,"828244138852102144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palliravi",12,TRUE,FALSE,NA,NA
"4526","RT @AdmkFails: <U+0BAE><U+0BC1><U+0BA4><U+0BB2><U+0BCD> <U+0BAE><U+0BC1><U+0BB1><U+0BC8><U+0BAF><U+0BBE><U+0B95> <U+0B86><U+0BB3><U+0BC1><U+0BAE><U+0BCD> <U+0B95><U+0B9F><U+0BCD><U+0B9A><U+0BBF><U+0BAF><U+0BBF><U+0BA9><U+0BCD> <U+0B86><U+0B9F><U+0BCD><U+0B9A><U+0BBF> <U+0B95><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BAA><U+0BCD><U+0BAA><U+0B9F> <U+0BB5><U+0BC7><U+0BA3><U+0BCD><U+0B9F><U+0BC1><U+0BAE><U+0BCD> <U+0B8E><U+0BA9><U+0BCD><U+0BB1><U+0BC1> <U+0BAA><U+0BC6><U+0BB0><U+0BC1><U+0BAE><U+0BCD><U+0BAA><U+0BBE><U+0BA9><U+0BCD><U+0BAE><U+0BC8> <U+0BAE><U+0B95><U+0BCD><U+0B95><U+0BB3><U+0BCD> <U+0BB5><U+0BBF><U+0BB0><U+0BC1><U+0BAE><U+0BCD><U+0BAA><U+0BC1><U+0BAE><U+0BCD> <U+0B85><U+0B9A><U+0BBE><U+0BA4><U+0BB0><U+0BA3> <U+0B9A><U+0BC2><U+0BB4><U+0BB2><U+0BCD> <U+0BA8><U+0BBF><U+0BB2><U+0BB5><U+0BC1><U+0B95><U+0BBF><U+0BB1><U+0BA4><U+0BC1>! <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>

#TN…",FALSE,0,NA,2017-02-05 14:09:23,FALSE,NA,"828244129536675840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ruthra_1028",349,TRUE,FALSE,NA,NA
"4527","RT @Nilakathalan_ve: <U+0B8E><U+0BA9><U+0BCD><U+0BA9> <U+0BAE><U+0BC1><U+0BA9><U+0BBF><U+0BAF><U+0BAE><U+0BCD><U+0BAE><U+0BBE> <U+0B89><U+0BA9><U+0BCD><U+0BA9><U+0BC8> <U+0B8E><U+0BA8><U+0BCD><U+0BA4>
<U+0B86><U+0B99><U+0BCD><U+0B95><U+0BBF><U+0BB3><U+0BCD><U+0BB2> <U+0BAA><U+0BBE><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BBE><U+0BB2><U+0BC1><U+0BAE><U+0BCD>
<U+0BB5><U+0BC7><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0BB0><U+0BBF><U+0BAF><U+0BBE><U+0BA4><U+0BBE><U+0BA9><U+0BCD> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BAF><U+0BC1><U+0BB1>!
<U+0BA4><U+0BBF><U+0B9F><U+0BBF><U+0BB0><U+0BCD><U+0BA9><U+0BC1> <U+0BB5><U+0BC0><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0BB0><U+0BBF><U+0BA9><U+0BC1> <U+0B9A><U+0BCA><U+0BA9><U+0BCD><U+0BA9><U+0BBE>
<U+0BA8><U+0BAE><U+0BCD><U+0BAA><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BCB><U+0BAE><U+0BBE>!<ed><U+00A0><U+00BD><ed><U+00B8><U+008E>…",FALSE,0,NA,2017-02-05 14:09:20,FALSE,NA,"828244119633793029",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrishKirisanth",98,TRUE,FALSE,NA,NA
"4528","RT @SirJadeja: Is This Really #Democracy? People Of Tamil Nadu Voted For #Amma,Not For #Chinnamma.Who Is She To Lead Them? #TNSaysNo2Sasi #…",FALSE,0,NA,2017-02-05 14:09:20,FALSE,NA,"828244117813600257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhijitmrdas",1581,TRUE,FALSE,NA,NA
"4529","RT @HarryHaran3: <U+0B9A><U+0BBF><U+0BB2><U+0BB0><U+0BCD> <U+0BAE><U+0BC1><U+0BA4><U+0BB2><U+0BCD><U+0BB5><U+0BB0><U+0BBE><U+0BA9><U+0BA4><U+0BC8> <U+0BA4><U+0BCA><U+0B9F><U+0BB0><U+0BCD><U+0BA8><U+0BCD><U+0BA4><U+0BC1> <U+0BB5><U+0BC0><U+0B9F><U+0BCD><U+0B9F><U+0BC1> <U+0BB5><U+0BC7><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0BAA><U+0BC6><U+0BA3><U+0BCD><U+0B95><U+0BB3><U+0BCD> <U+0B86><U+0BB0><U+0BCD><U+0BB5><U+0BAE><U+0BCD> <ed><U+00A0><U+00BD><ed><U+00B9><U+008A>#TNSaysNo2Sasi",FALSE,0,NA,2017-02-05 14:09:18,FALSE,NA,"828244111929012224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muruganantham_7",1,TRUE,FALSE,NA,NA
"4530","RT @prisar2310: We should have recalling power #TNSaysNo2Sasi",FALSE,0,NA,2017-02-05 14:09:18,FALSE,NA,"828244110834143233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palliravi",1,TRUE,FALSE,NA,NA
"4531","RT @navyn03: Democracy -By the people / Buy the people #TNSaysNo2Sasi",FALSE,0,NA,2017-02-05 14:09:18,FALSE,NA,"828244110599335941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palliravi",1,TRUE,FALSE,NA,NA
"4532","RT @nithya_shre: <U+0B9A><U+0B9A><U+0BBF><U+0B95><U+0BB2><U+0BBE><U+0BB5><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BC1> <U+0BB0><U+0BBE><U+0B9A><U+0BBF><U+0BAF><U+0BBE><U+0BA9> <U+0BA8><U+0BAE><U+0BCD><U+0BAA><U+0BB0><U+0BCD> 5 <U+0B86><U+0BAE><U+0BCD>  - <U+0BAA><U+0BBE><U+0BA3><U+0BCD><U+0B9F><U+0BC7>

<U+0B86><U+0BAE><U+0BBE><U+0BB2><U+0BCD><U+0BB2> <U+0B9C><U+0BC6><U+0BAF><U+0BB2><U+0BB2><U+0BBF><U+0BA4><U+0BBE> <U+0B9A><U+0BC6><U+0BA4><U+0BCD><U+0BA4><U+0BA4><U+0BC1><U+0BAE><U+0BCD> <U+0B9F><U+0BBF><U+0B9A><U+0BAE><U+0BCD><U+0BAA><U+0BB0><U+0BCD> 5 <U+0B86><U+0BAE><U+0BCD> <U+0BA4><U+0BC7><U+0BA4><U+0BBF><U+0BA4><U+0BBE><U+0BA9>!!!

#TNSaysNo2Sasi",FALSE,0,NA,2017-02-05 14:09:18,FALSE,NA,"828244108736991232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ursbaalaa",160,TRUE,FALSE,NA,NA
"4533","RT @maheshjain86: Do u accepting #Sasikala as CM of tamilnadu?
#TNSaysNo2Sasi 
#VikatanAwards #CMSLatLFW",FALSE,0,NA,2017-02-05 14:09:18,FALSE,NA,"828244108502130688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mspkumar76",2,TRUE,FALSE,NA,NA
"4534","#TNSaysNo2Sasi Our law shud be amended in such a way dt in case of vacancy,d person shud contest in d place left vacant only (like RK nagar",FALSE,1,NA,2017-02-05 14:09:15,FALSE,NA,"828244098448556034",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RKayR",0,FALSE,FALSE,NA,NA
"4535","<U+0BAA><U+0B9F><U+0BA4><U+0BCD><U+0BA4><U+0BBF><U+0BB2><U+0BCD> <U+0B89><U+0BB3><U+0BCD><U+0BB3> <U+0B87><U+0BB0><U+0BC1><U+0BB5><U+0BB0><U+0BC1><U+0BAE><U+0BC7> <U+0BAE><U+0BC1><U+0BA4><U+0BB2><U+0BCD><U+0BB5><U+0BB0><U+0BCD> <U+0B86><U+0B95><U+0BC1><U+0BAE><U+0BCD><U+0BAE><U+0BC1><U+0BA9><U+0BCD><U+0BAA><U+0BC1> <U+0BA4><U+0BC7><U+0BB0><U+0BCD><U+0BA4><U+0BB2><U+0BC8> <U+0B9A><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BA4><U+0BCD><U+0BA4><U+0BA4><U+0BC7> <U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BC8>.. <U+0B8E><U+0BB2><U+0BCD><U+0BB2><U+0BBE><U+0BAE><U+0BCD> <U+0B95><U+0BCA><U+0BB2><U+0BCD><U+0BB2><U+0BC8><U+0BAA><U+0BCD><U+0BAA><U+0BC1><U+0BB1> <U+0BB5><U+0BB4><U+0BBF><U+0BAF><U+0BC7>...

#TNSaysNo2Sasi https://t.co/ViHwqW443d",FALSE,4,NA,2017-02-05 14:09:15,FALSE,NA,"828244095994703873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VelanAmuthan",1,FALSE,FALSE,NA,NA
"4536","RT @Chandhraka: <U+0BA8><U+0BBE><U+0B9F><U+0BCD><U+0B9F><U+0BC1> <U+0BAE><U+0BBE><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0B95> <U+0BAA><U+0BCB><U+0BB0><U+0BBE><U+0B9F><U+0BBF><U+0BA9> <U+0BAE><U+0B95><U+0BCD><U+0B95><U+0BB3><U+0BCD>
<U+0BA8><U+0BBE><U+0B9F><U+0BCD><U+0B9F><U+0BC1> <U+0BAE><U+0B95><U+0BCD><U+0B95><U+0BB3><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0B95> <U+0BAA><U+0BCB><U+0BB0><U+0BBE><U+0B9F> <U+0BB5><U+0BC7><U+0BA3><U+0BCD><U+0B9F><U+0BC1><U+0BAE><U+0BCD>...!<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
<U+0B87><U+0BB2><U+0BCD><U+0BB2><U+0BC8><U+0BAF><U+0BC7><U+0BB2><U+0BCD>..
""<U+0B87><U+0BA8><U+0BCD><U+0BA4> <U+0BA8><U+0BBE><U+0B9F><U+0BC1><U+0BAE><U+0BCD> <U+0BA8><U+0BBE><U+0B9F><U+0BCD><U+0B9F><U+0BC1> <U+0BAE><U+0B95><U+0BCD><U+0B95><U+0BB3><U+0BC1><U+0BAE><U+0BCD> .... ....…",FALSE,0,NA,2017-02-05 14:09:12,FALSE,NA,"828244085211353088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chandhraka",6,TRUE,FALSE,NA,NA
"4537","New student rule should come, we should take the lead from now. Next election will be students elected as leaders. #TNSaysNo2Sasi",FALSE,1,NA,2017-02-05 14:09:12,FALSE,NA,"828244084506628096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rengaraj001",1,FALSE,FALSE,NA,NA
"4538","RT @r4jjesh: <U+0BA8><U+0BBF><U+0BAF><U+0BC2><U+0BB8><U+0BCD> 7 <U+0BAE><U+0BBE><U+0BA9><U+0BB8><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BA9><U+0BCD>.. 

<U+0B9A><U+0B9A><U+0BBF><U+0B95><U+0BB2><U+0BBE><U+0BB5> <U+0B92><U+0BB0><U+0BC1> <U+0BAA><U+0BCB><U+0BB0><U+0BC1><U+0B9F><U+0BCD><U+0B9F><U+0BBE> <U+0BAE><U+0BA4><U+0BBF><U+0B9A><U+0BCD><U+0B9A><U+0BC1> <U+0B95><U+0BC2><U+0B9F> breaking<U+0BB2> <U+0BAA><U+0BCB><U+0B9F><U+0BB2> 

#TNSaysNo2Sasi",FALSE,0,NA,2017-02-05 14:09:12,FALSE,NA,"828244084095475713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uvtvinoth",15,TRUE,FALSE,NA,NA
"4539","RT @SirJadeja: Is This Really #Democracy? People Of Tamil Nadu Voted For #Amma,Not For #Chinnamma.Who Is She To Lead Them? #TNSaysNo2Sasi #…",FALSE,0,NA,2017-02-05 14:09:10,FALSE,NA,"828244077380567041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sairaalmandeel",1581,TRUE,FALSE,NA,NA
"4540","#kalahastiTEMPLE fire    
<U+0B86><U+0BAA><U+0BA4><U+0BCD><U+0BA4><U+0BC1> <U+0BB5><U+0BA8><U+0BCD><U+0BA4><U+0BC1><U+0BB0><U+0BC1><U+0B9A><U+0BCD><U+0B9A><U+0BBF> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#TNSaysNo2Sasi #sasikala #SasikalaNatarajan #TamilNaduCM #AdmkFails… https://t.co/X0XovJSJrU",FALSE,3,NA,2017-02-05 14:09:07,TRUE,NA,"828244065443475456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","itistamil",1,FALSE,FALSE,NA,NA
"4541","People of TN raise a Revolt, #sasikala nt the rightful successor,Amma's last wishes were buried with her by these conmens #TNSaysNo2Sasi",FALSE,6,NA,2017-02-05 14:09:06,FALSE,NA,"828244058480992258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minashu_M",10,FALSE,FALSE,NA,NA
"4542","RT @AlwaysKNA: Adei<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#TNSaysNo2Sasi  https://t.co/F4EMWlrcWa",FALSE,0,NA,2017-02-05 14:09:05,FALSE,NA,"828244056677322752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AteeShVIJAYFAN",62,TRUE,FALSE,NA,NA
"4543","RT @TrendsRajini: #Sasikala as CM.. Will U accept this??
RT - No
Fav - Yes

#TNSaysNo2Sasi
@AdmkFails",FALSE,0,NA,2017-02-05 14:09:05,FALSE,NA,"828244056006336512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naga20051990",735,TRUE,FALSE,NA,NA
"4544","<U+0BAA><U+0BC7><U+0BAF><U+0BCD> <U+0B86><U+0B9F><U+0BCD><U+0B9A><U+0BBF> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BBE><U+0BB2><U+0BCD> <U+0BAA><U+0BBF><U+0BA3><U+0BAE><U+0BCD> <U+0BA4><U+0BBF><U+0BA3><U+0BCD><U+0BA3><U+0BBF><U+0B95><U+0BB3><U+0BCD> <U+0B85><U+0BA4><U+0BBF><U+0B95><U+0BBE><U+0BB0><U+0BAE><U+0BCD> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BAF><U+0BC1><U+0BAE><U+0BCD>...<U+0BA4><U+0BC0><U+0BB0><U+0BCD><U+0B95><U+0BCD><U+0B95><U+0BA4><U+0BB0><U+0BBF><U+0B9A><U+0BBF> <U+0B87><U+0BA4><U+0BA4><U+0BBE><U+0BA9><U+0BCD><U+0BAF><U+0BBE> <U+0B9A><U+0BCA><U+0BB2><U+0BCD><U+0BB2> <U+0BB5><U+0BA8><U+0BCD><U+0BA4><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0BB0><U+0BC1>
#TNSaysNo2Sasi",FALSE,1,NA,2017-02-05 14:09:05,FALSE,NA,"828244053342851075",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","appu617",1,FALSE,FALSE,NA,NA
"4545","RT @Archu243: Perfect example of d Parasite that destroyed d host
Black day in history of TN as #SasikalaNatarajan shamelessly usurps power…",FALSE,0,NA,2017-02-05 14:09:04,FALSE,NA,"828244051430342660",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManyaPande",91,TRUE,FALSE,NA,NA
"4546","RT @VirendrasSehwag: Black day in the history of TN!! #TNSaysNo2Sasi",FALSE,0,NA,2017-02-05 14:09:04,FALSE,NA,"828244050746552320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ursbaalaa",140,TRUE,FALSE,NA,NA
"4547","RT @DMK4TN: People did not vote for anyone from Jayalalitha's household to be CM : @MKStalin

#TNSaysNo2Sasi https://t.co/4gOBbLAVYb",FALSE,0,NA,2017-02-05 14:09:03,FALSE,NA,"828244045348483072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twijeri",435,TRUE,FALSE,NA,NA
"4548","<U+0BB5><U+0BB0> <U+0BB5><U+0BB0> <U+0BA4><U+0BAE><U+0BBF><U+0BB4><U+0BCD><U+0BA8><U+0BBE><U+0B9F><U+0BC1> <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><U+0B9A><U+0BCA><U+0BAA><U+0BCD><U+0BAA><U+0BA3><U+0B9A><U+0BC1><U+0BA8><U+0BCD><U+0BA4><U+0BB0><U+0BBF> <U+0BAE><U+0BBE><U+0BA4><U+0BBF><U+0BB0><U+0BBF> <U+0B86><U+0BAF><U+0BBF><U+0BB0><U+0BC1><U+0B9A><U+0BCD><U+0B9A><U+0BC1><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
<U+0BAF><U+0BBE><U+0BB0><U+0BC1> <U+0BB5><U+0B9A><U+0BCD><U+0B9A><U+0BBF><U+0BB0><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0B99><U+0BCD><U+0B95><U+0BA9><U+0BC7> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BAF><U+0BB2> <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>  

#TNSaysNo2Sasi",FALSE,4,NA,2017-02-05 14:09:02,FALSE,NA,"828244042349547520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vicky_nivickyy",2,FALSE,FALSE,NA,NA
"4549","Let her work.. she have 6 month's to prove herself... Just don't reject  on the basis of her past. #TNSaysNo2Sasi",FALSE,1,NA,2017-02-05 14:09:01,FALSE,NA,"828244039992348673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KadukarKp",0,FALSE,FALSE,NA,NA
"4550","RT @MoideenKadhar: <U+0B9A><U+0B9A><U+0BBF><U+0B95><U+0BB2><U+0BBE> <U+0BAE><U+0BC1><U+0BA4><U+0BB2><U+0BCD><U+0BB5><U+0BB0><U+0BBE><U+0BB5><U+0BA4><U+0BC1> <U+0BAE><U+0BC1><U+0BB1><U+0BCD><U+0BB1><U+0BBF><U+0BB2><U+0BC1><U+0BAE><U+0BBE><U+0B95> <U+0BAA><U+0BBF><U+0B9F><U+0BBF><U+0B95><U+0BCD><U+0B95><U+0BB5><U+0BBF><U+0BB2><U+0BCD><U+0BB2><U+0BC8> <U+0B8E><U+0BA9><U+0BCD><U+0BAA><U+0BB5><U+0BB0><U+0BCD><U+0B95><U+0BB3><U+0BCD> <U+0BAE><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0BAE><U+0BCD> <U+0B87><U+0BA8><U+0BCD><U+0BA4> <U+0B9F><U+0BCD><U+0BB5><U+0BC0><U+0B9F><U+0BCD><U+0B9F><U+0BC8> <U+0B86><U+0BB0><U+0BCD><U+0B9F><U+0BBF> <U+0B9A><U+0BC6><U+0BAF><U+0BCD><U+0BA4><U+0BC1> <U+0B89><U+0B99><U+0BCD><U+0B95><U+0BB3><U+0BCD>  <U+0B8E><U+0BA4><U+0BBF><U+0BB0><U+0BCD><U+0BAA><U+0BCD><U+0BAA><U+0BC8> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BB5><U+0BBF><U+0BAF><U+0BC1><U+0B99><U+0BCD><U+0B95>…",FALSE,0,NA,2017-02-05 14:08:58,FALSE,NA,"828244025635332096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kongursarun",550,TRUE,FALSE,NA,NA
"4551","RT @SundarVinoth: #TNSaysNo2Sasi https://t.co/Yx9JRl7FfU",FALSE,0,NA,2017-02-05 14:08:55,FALSE,NA,"828244015531323393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajramesh",1,TRUE,FALSE,NA,NA
"4552","#TNSaysNo2Sasi 

Whats going on in TN?",FALSE,1,NA,2017-02-05 14:08:55,FALSE,NA,"828244011781615617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasindhanPaul",0,FALSE,FALSE,NA,NA
"4553","RT @Nilakathalan_ve: <U+0B8E><U+0BA9><U+0BCD><U+0BA9> <U+0BAE><U+0BC1><U+0BA9><U+0BBF><U+0BAF><U+0BAE><U+0BCD><U+0BAE><U+0BBE> <U+0B89><U+0BA9><U+0BCD><U+0BA9><U+0BC8> <U+0B8E><U+0BA8><U+0BCD><U+0BA4>
<U+0B86><U+0B99><U+0BCD><U+0B95><U+0BBF><U+0BB3><U+0BCD><U+0BB2> <U+0BAA><U+0BBE><U+0BB0><U+0BCD><U+0BA4><U+0BCD><U+0BA4><U+0BBE><U+0BB2><U+0BC1><U+0BAE><U+0BCD>
<U+0BB5><U+0BC7><U+0BB2><U+0BC8><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0BB0><U+0BBF><U+0BAF><U+0BBE><U+0BA4><U+0BBE><U+0BA9><U+0BCD> <U+0BA4><U+0BC6><U+0BB0><U+0BBF><U+0BAF><U+0BC1><U+0BB1>!
<U+0BA4><U+0BBF><U+0B9F><U+0BBF><U+0BB0><U+0BCD><U+0BA9><U+0BC1> <U+0BB5><U+0BC0><U+0B9F><U+0BCD><U+0B9F><U+0BC1><U+0B95><U+0BCD><U+0B95><U+0BBE><U+0BB0><U+0BBF><U+0BA9><U+0BC1> <U+0B9A><U+0BCA><U+0BA9><U+0BCD><U+0BA9><U+0BBE>
<U+0BA8><U+0BAE><U+0BCD><U+0BAA><U+0BBF><U+0B9F><U+0BC1><U+0BB5><U+0BCB><U+0BAE><U+0BBE>!<ed><U+00A0><U+00BD><ed><U+00B8><U+008E>…",FALSE,0,NA,2017-02-05 14:08:53,FALSE,NA,"828244006542929922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kozhiyaar",98,TRUE,FALSE,NA,NA
"4554","RT @SirJadeja: Is This Really #Democracy? People Of Tamil Nadu Voted For #Amma,Not For #Chinnamma.Who Is She To Lead Them? #TNSaysNo2Sasi #…",FALSE,0,NA,2017-02-05 14:08:52,FALSE,NA,"828244000884793345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imvenkat92",1581,TRUE,FALSE,NA,NA
"4555","RT @THM_Off: <U+0BAA><U+0BBF><U+0BB0><U+0BC0> <U+0B9F><U+0BC8><U+0BAE><U+0BCD><U+0BB2> <U+0B95><U+0B95><U+0BCD><U+0B95><U+0BC2><U+0BB8><U+0BCD> <U+0B95><U+0BC2><U+0B9F> <U+0B95><U+0BB4><U+0BC1><U+0BB5><U+0BC1><U+0BB5><U+0BC7><U+0BA9><U+0BCD><ed><U+00A0><U+00BD><ed><U+00B9><U+008A> #TNSaysNo2Sasi https://t.co/zVM1N4O6x4",FALSE,0,NA,2017-02-05 14:08:50,FALSE,NA,"828243992986783746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamShajath",28,TRUE,FALSE,NA,NA
